zeta psi sigma beta psi_prime sigma_prime beta_prime psi_prime2 beta_prime2 sigma_prime2 leftWidth rightWidth x y z xR yR zR xL yL zL xAbs yAbs zAbs xRAbs yRAbs zRAbs xLAbs yLAbs zLAbs kappa nu tau kappa_prime nu_prime tau_prime
1540.452356 -4.583702 -0.000000 -0.000000 -0.000002 -0.000000 -0.000000 -0.000020 -0.000000 -0.000000 5.814962 5.814962 -39.333825 -117.454456 -0.000000 -45.100704 -118.200701 -0.000000 -33.566945 -116.708212 -0.000000 275333.168039 -4991840.383982 0.000000 275327.401159 -4991841.130226 0.000000 275338.934917 -4991839.637737 0.000000 -0.000002 0.000000 0.000000 -0.000020 0.000000 0.000000
1540.785652 -4.583704 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 -0.000022 -0.000000 -0.000000 5.813651 5.813651 -39.376597 -117.123917 -0.000000 -45.142178 -117.869981 -0.000000 -33.611016 -116.377852 -0.000000 275333.125266 -4991840.053442 0.000000 275327.359685 -4991840.799507 0.000000 275338.890847 -4991839.307377 0.000000 -0.000009 0.000000 0.000000 -0.000022 0.000000 0.000000
1541.118948 -4.583709 -0.000000 -0.000000 -0.000017 -0.000000 -0.000000 -0.000023 -0.000000 -0.000000 5.812341 5.812341 -39.419368 -116.793377 -0.000000 -45.183653 -117.539248 -0.000000 -33.655083 -116.047505 -0.000000 275333.082495 -4991839.722903 0.000000 275327.318211 -4991840.468774 0.000000 275338.846780 -4991838.977030 0.000000 -0.000017 0.000000 0.000000 -0.000023 0.000000 0.000000
1541.452243 -4.583716 -0.000000 -0.000000 -0.000025 -0.000000 -0.000000 -0.000025 -0.000000 -0.000000 5.811030 5.811030 -39.462137 -116.462836 -0.000000 -45.225128 -117.208499 -0.000000 -33.699146 -115.717173 -0.000000 275333.039726 -4991839.392362 0.000000 275327.276736 -4991840.138025 0.000000 275338.802717 -4991838.646698 0.000000 -0.000025 0.000000 0.000000 -0.000025 0.000000 0.000000
1541.785539 -4.583725 -0.000000 -0.000000 -0.000033 -0.000000 -0.000000 -0.000026 -0.000000 -0.000000 5.809720 5.809720 -39.504904 -116.132296 -0.000000 -45.266602 -116.877735 -0.000000 -33.743205 -115.386856 -0.000000 275332.996959 -4991839.061822 0.000000 275327.235262 -4991839.807260 0.000000 275338.758659 -4991838.316381 0.000000 -0.000033 0.000000 0.000000 -0.000026 0.000000 0.000000
1542.118835 -4.583738 -0.000000 -0.000000 -0.000042 -0.000000 -0.000000 -0.000027 -0.000000 -0.000000 5.808409 5.808409 -39.547666 -115.801754 -0.000000 -45.308074 -116.546953 -0.000000 -33.787259 -115.056556 -0.000000 275332.954197 -4991838.731280 0.000000 275327.193790 -4991839.476478 0.000000 275338.714605 -4991837.986081 0.000000 -0.000042 0.000000 0.000000 -0.000027 0.000000 0.000000
1542.452131 -4.583753 -0.000000 -0.000000 -0.000051 -0.000000 -0.000000 -0.000028 -0.000000 -0.000000 5.807098 5.807098 -39.590424 -115.471213 -0.000000 -45.349544 -116.216154 -0.000000 -33.831305 -114.726272 -0.000000 275332.911439 -4991838.400738 0.000000 275327.152320 -4991839.145678 0.000000 275338.670558 -4991837.655797 0.000000 -0.000051 0.000000 0.000000 -0.000028 0.000000 0.000000
1542.785426 -4.583772 -0.000000 -0.000000 -0.000060 -0.000000 -0.000000 -0.000028 -0.000000 -0.000000 5.805787 5.805787 -39.633177 -115.140670 -0.000000 -45.391009 -115.885336 -0.000000 -33.875344 -114.396004 -0.000000 275332.868687 -4991838.070195 0.000000 275327.110854 -4991838.814861 0.000000 275338.626519 -4991837.325530 0.000000 -0.000060 0.000000 0.000000 -0.000028 0.000000 0.000000
1543.118722 -4.583794 -0.000000 -0.000000 -0.000070 -0.000000 -0.000000 -0.000029 -0.000000 -0.000000 5.804475 5.804475 -39.675923 -114.810127 -0.000000 -45.432470 -115.554500 -0.000000 -33.919375 -114.065754 -0.000000 275332.825941 -4991837.739652 0.000000 275327.069393 -4991838.484025 0.000000 275338.582488 -4991836.995280 0.000000 -0.000070 0.000000 0.000000 -0.000029 0.000000 0.000000
1543.452018 -4.583819 -0.000000 -0.000000 -0.000079 -0.000000 -0.000000 -0.000029 -0.000000 -0.000000 5.803163 5.803163 -39.718661 -114.479583 -0.000000 -45.473925 -115.223644 -0.000000 -33.963396 -113.735522 -0.000000 275332.783203 -4991837.409107 0.000000 275327.027937 -4991838.153169 0.000000 275338.538466 -4991836.665047 0.000000 -0.000079 0.000000 0.000000 -0.000029 0.000000 0.000000
1543.785314 -4.583847 -0.000000 -0.000000 -0.000089 -0.000000 -0.000000 -0.000028 -0.000000 -0.000000 5.801850 5.801850 -39.761390 -114.149037 -0.000000 -45.515373 -114.892769 -0.000000 -34.007407 -113.405306 -0.000000 275332.740473 -4991837.078562 0.000000 275326.986489 -4991837.822294 0.000000 275338.494456 -4991836.334831 0.000000 -0.000089 0.000000 0.000000 -0.000028 0.000000 0.000000
1544.118610 -4.583878 -0.000000 -0.000000 -0.000098 -0.000000 -0.000000 -0.000028 -0.000000 -0.000000 5.800536 5.800536 -39.804110 -113.818490 -0.000000 -45.556813 -114.561874 -0.000000 -34.051406 -113.075107 -0.000000 275332.697753 -4991836.748015 0.000000 275326.945050 -4991837.491400 0.000000 275338.450457 -4991836.004632 0.000000 -0.000098 0.000000 0.000000 -0.000028 0.000000 0.000000
1544.451906 -4.583912 -0.000000 -0.000000 -0.000108 -0.000000 -0.000000 -0.000027 -0.000000 -0.000000 5.799221 5.799221 -39.846819 -113.487942 -0.000000 -45.598244 -114.230960 -0.000000 -34.095393 -112.744925 -0.000000 275332.655044 -4991836.417467 0.000000 275326.903619 -4991837.160486 0.000000 275338.406470 -4991835.674449 0.000000 -0.000108 0.000000 0.000000 -0.000027 0.000000 0.000000
1544.785201 -4.583949 -0.000000 -0.000000 -0.000117 -0.000000 -0.000000 -0.000027 -0.000000 -0.000000 5.797906 5.797906 -39.889516 -113.157393 -0.000000 -45.639664 -113.900027 -0.000000 -34.139367 -112.414758 -0.000000 275332.612347 -4991836.086918 0.000000 275326.862199 -4991836.829552 0.000000 275338.362496 -4991835.344283 0.000000 -0.000117 0.000000 0.000000 -0.000027 0.000000 0.000000
1545.118497 -4.583990 -0.000000 -0.000000 -0.000125 -0.000000 -0.000000 -0.000026 -0.000000 -0.000000 5.796590 5.796590 -39.932200 -112.826841 -0.000000 -45.681073 -113.569075 -0.000000 -34.183326 -112.084607 -0.000000 275332.569663 -4991835.756366 0.000000 275326.820791 -4991836.498600 0.000000 275338.318537 -4991835.014132 0.000000 -0.000125 0.000000 0.000000 -0.000026 0.000000 0.000000
1545.451793 -4.584033 -0.000000 -0.000000 -0.000134 -0.000000 -0.000000 -0.000024 -0.000000 -0.000000 5.795274 5.795274 -39.974870 -112.496288 -0.000000 -45.722470 -113.238106 -0.000000 -34.227270 -111.754470 -0.000000 275332.526993 -4991835.425813 0.000000 275326.779394 -4991836.167631 0.000000 275338.274593 -4991834.683996 0.000000 -0.000134 0.000000 0.000000 -0.000024 0.000000 0.000000
1545.785089 -4.584079 -0.000000 -0.000000 -0.000141 -0.000000 -0.000000 -0.000023 -0.000000 -0.000000 5.793956 5.793956 -40.017526 -112.165733 -0.000000 -45.763853 -112.907119 -0.000000 -34.271198 -111.424347 -0.000000 275332.484337 -4991835.095258 0.000000 275326.738011 -4991835.836644 0.000000 275338.230665 -4991834.353873 0.000000 -0.000141 0.000000 0.000000 -0.000023 0.000000 0.000000
1546.118385 -4.584127 -0.000000 -0.000000 -0.000149 -0.000000 -0.000000 -0.000021 -0.000000 -0.000000 5.792639 5.792639 -40.060166 -111.835176 -0.000000 -45.805222 -112.576115 -0.000000 -34.315109 -111.094237 -0.000000 275332.441697 -4991834.764701 0.000000 275326.696641 -4991835.505641 0.000000 275338.186754 -4991834.023763 0.000000 -0.000149 0.000000 0.000000 -0.000021 0.000000 0.000000
1546.451681 -4.584178 -0.000000 -0.000000 -0.000156 -0.000000 -0.000000 -0.000020 -0.000000 -0.000000 5.791320 5.791320 -40.102789 -111.504617 -0.000000 -45.846576 -112.245096 -0.000000 -34.359003 -110.764138 -0.000000 275332.399074 -4991834.434142 0.000000 275326.655287 -4991835.174622 0.000000 275338.142860 -4991833.693663 0.000000 -0.000156 0.000000 0.000000 -0.000020 0.000000 0.000000
1546.784977 -4.584231 -0.000000 -0.000000 -0.000162 -0.000000 -0.000000 -0.000018 -0.000000 -0.000000 5.790002 5.790002 -40.145396 -111.174055 -0.000000 -45.887913 -111.914062 -0.000000 -34.402878 -110.434049 -0.000000 275332.356468 -4991834.103581 0.000000 275326.613949 -4991834.843588 0.000000 275338.098985 -4991833.363574 0.000000 -0.000162 0.000000 0.000000 -0.000018 0.000000 0.000000
1547.118273 -4.584286 -0.000000 -0.000000 -0.000167 -0.000000 -0.000000 -0.000016 -0.000000 -0.000000 5.788683 5.788683 -40.187984 -110.843492 -0.000000 -45.929235 -111.583015 -0.000000 -34.446734 -110.103968 -0.000000 275332.313879 -4991833.773017 0.000000 275326.572628 -4991834.512541 0.000000 275338.055129 -4991833.033493 0.000000 -0.000167 0.000000 0.000000 -0.000016 0.000000 0.000000
1547.451568 -4.584342 -0.000000 -0.000000 -0.000172 -0.000000 -0.000000 -0.000014 -0.000000 -0.000000 5.787364 5.787364 -40.230555 -110.512926 -0.000000 -45.970539 -111.251956 -0.000000 -34.490571 -109.773896 -0.000000 275332.271309 -4991833.442452 0.000000 275326.531324 -4991834.181482 0.000000 275338.011292 -4991832.703421 0.000000 -0.000172 0.000000 0.000000 -0.000014 0.000000 0.000000
1547.784864 -4.584400 -0.000000 -0.000000 -0.000176 -0.000000 -0.000000 -0.000012 -0.000000 -0.000000 5.786045 5.786045 -40.273106 -110.182357 -0.000000 -46.011825 -110.920886 -0.000000 -34.534387 -109.443829 -0.000000 275332.228758 -4991833.111883 0.000000 275326.490038 -4991833.850412 0.000000 275337.967476 -4991832.373354 0.000000 -0.000176 0.000000 0.000000 -0.000012 0.000000 0.000000
1548.118160 -4.584460 -0.000000 -0.000000 -0.000180 -0.000000 -0.000000 -0.000009 -0.000000 -0.000000 5.784727 5.784727 -40.315638 -109.851786 -0.000000 -46.053093 -110.589806 -0.000000 -34.578183 -109.113767 -0.000000 275332.186226 -4991832.781312 0.000000 275326.448770 -4991833.519332 0.000000 275337.923680 -4991832.043293 0.000000 -0.000180 0.000000 0.000000 -0.000009 0.000000 0.000000
1548.451456 -4.584520 -0.000000 -0.000000 -0.000183 -0.000000 -0.000000 -0.000007 -0.000000 -0.000000 5.783409 5.783409 -40.358150 -109.521213 -0.000000 -46.094343 -110.258717 -0.000000 -34.621957 -108.783708 -0.000000 275332.143714 -4991832.450739 0.000000 275326.407520 -4991833.188243 0.000000 275337.879906 -4991831.713234 0.000000 -0.000183 0.000000 0.000000 -0.000007 0.000000 0.000000
1548.784752 -4.584581 -0.000000 -0.000000 -0.000185 -0.000000 -0.000000 -0.000005 -0.000000 -0.000000 5.782092 5.782092 -40.400642 -109.190636 -0.000000 -46.135574 -109.927622 -0.000000 -34.665710 -108.453651 -0.000000 275332.101222 -4991832.120162 0.000000 275326.366289 -4991832.857148 0.000000 275337.836153 -4991831.383177 0.000000 -0.000185 0.000000 0.000000 -0.000005 0.000000 0.000000
1549.118048 -4.584643 -0.000000 -0.000000 -0.000186 -0.000000 -0.000000 -0.000003 -0.000000 -0.000000 5.780776 5.780776 -40.443114 -108.860058 -0.000000 -46.176786 -109.596521 -0.000000 -34.709442 -108.123594 -0.000000 275332.058750 -4991831.789583 0.000000 275326.325077 -4991832.526047 0.000000 275337.792421 -4991831.053120 0.000000 -0.000186 0.000000 0.000000 -0.000003 0.000000 0.000000
1549.451344 -4.584705 -0.000000 -0.000000 -0.000187 -0.000000 -0.000000 -0.000001 -0.000000 -0.000000 5.779462 5.779462 -40.485565 -108.529476 -0.000000 -46.217980 -109.265416 -0.000000 -34.753151 -107.793536 -0.000000 275332.016299 -4991831.459001 0.000000 275326.283883 -4991832.194942 0.000000 275337.748712 -4991830.723062 0.000000 -0.000187 0.000000 0.000000 -0.000001 0.000000 0.000000
1549.784640 -4.584767 -0.000000 -0.000000 -0.000187 -0.000000 -0.000000 0.000001 -0.000000 -0.000000 5.778150 5.778150 -40.527996 -108.198892 -0.000000 -46.259154 -108.934309 -0.000000 -34.796837 -107.463476 -0.000000 275331.973868 -4991831.128417 0.000000 275326.242709 -4991831.863834 0.000000 275337.705026 -4991830.393001 0.000000 -0.000187 0.000000 0.000000 0.000001 0.000000 0.000000
1550.117936 -4.584829 -0.000000 -0.000000 -0.000186 -0.000000 -0.000000 0.000004 -0.000000 -0.000000 5.776839 5.776839 -40.570406 -107.868306 -0.000000 -46.300310 -108.603200 -0.000000 -34.840502 -107.133411 -0.000000 275331.931458 -4991830.797830 0.000000 275326.201553 -4991831.532725 0.000000 275337.661361 -4991830.062937 0.000000 -0.000186 0.000000 0.000000 0.000004 0.000000 0.000000
1550.451232 -4.584891 -0.000000 -0.000000 -0.000184 -0.000000 -0.000000 0.000006 -0.000000 -0.000000 5.775531 5.775531 -40.612796 -107.537716 -0.000000 -46.341448 -108.272091 -0.000000 -34.884143 -106.803341 -0.000000 275331.889068 -4991830.467241 0.000000 275326.160415 -4991831.201617 0.000000 275337.617720 -4991829.732866 0.000000 -0.000184 0.000000 0.000000 0.000006 0.000000 0.000000
1550.784528 -4.584952 -0.000000 -0.000000 -0.000182 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 5.774226 5.774226 -40.655165 -107.207124 -0.000000 -46.382568 -107.940984 -0.000000 -34.927763 -106.473265 -0.000000 275331.846699 -4991830.136649 0.000000 275326.119295 -4991830.870510 0.000000 275337.574100 -4991829.402789 0.000000 -0.000182 0.000000 0.000000 0.000008 0.000000 0.000000
1551.117824 -4.585012 -0.000000 -0.000000 -0.000179 -0.000000 -0.000000 0.000010 -0.000000 -0.000000 5.772924 5.772924 -40.697514 -106.876530 -0.000000 -46.423670 -107.609879 -0.000000 -34.971359 -106.143180 -0.000000 275331.804349 -4991829.806055 0.000000 275326.078193 -4991830.539406 0.000000 275337.530504 -4991829.072705 0.000000 -0.000179 0.000000 0.000000 0.000010 0.000000 0.000000
1551.451120 -4.585071 -0.000000 -0.000000 -0.000176 -0.000000 -0.000000 0.000011 -0.000000 -0.000000 5.771626 5.771626 -40.739844 -106.545933 -0.000000 -46.464755 -107.278779 -0.000000 -35.014933 -105.813086 -0.000000 275331.762020 -4991829.475458 0.000000 275326.037108 -4991830.208305 0.000000 275337.486930 -4991828.742611 0.000000 -0.000176 0.000000 0.000000 0.000011 0.000000 0.000000
1551.784416 -4.585129 -0.000000 -0.000000 -0.000171 -0.000000 -0.000000 0.000013 -0.000000 -0.000000 5.770332 5.770332 -40.782155 -106.215333 -0.000000 -46.505824 -106.947684 -0.000000 -35.058485 -105.482982 -0.000000 275331.719709 -4991829.144858 0.000000 275325.996039 -4991829.877210 0.000000 275337.443378 -4991828.412507 0.000000 -0.000171 0.000000 0.000000 0.000013 0.000000 0.000000
1552.117712 -4.585186 -0.000000 -0.000000 -0.000167 -0.000000 -0.000000 0.000015 -0.000000 -0.000000 5.769042 5.769042 -40.824446 -105.884731 -0.000000 -46.546878 -106.616596 -0.000000 -35.102014 -105.152867 -0.000000 275331.677418 -4991828.814257 0.000000 275325.954985 -4991829.546122 0.000000 275337.399848 -4991828.082392 0.000000 -0.000167 0.000000 0.000000 0.000015 0.000000 0.000000
1552.451007 -4.585240 -0.000000 -0.000000 -0.000162 -0.000000 -0.000000 0.000017 -0.000000 -0.000000 5.767757 5.767757 -40.866719 -105.554127 -0.000000 -46.587916 -106.285516 -0.000000 -35.145522 -104.822738 -0.000000 275331.635145 -4991828.483653 0.000000 275325.913947 -4991829.215042 0.000000 275337.356341 -4991827.752264 0.000000 -0.000162 0.000000 0.000000 0.000017 0.000000 0.000000
1552.784303 -4.585293 -0.000000 -0.000000 -0.000156 -0.000000 -0.000000 0.000018 -0.000000 -0.000000 5.766478 5.766478 -40.908974 -105.223521 -0.000000 -46.628941 -105.954445 -0.000000 -35.189008 -104.492596 -0.000000 275331.592890 -4991828.153046 0.000000 275325.872922 -4991828.883971 0.000000 275337.312855 -4991827.422122 0.000000 -0.000156 0.000000 0.000000 0.000018 0.000000 0.000000
1553.117599 -4.585344 -0.000000 -0.000000 -0.000149 -0.000000 -0.000000 0.000020 -0.000000 -0.000000 5.765204 5.765204 -40.951213 -104.892912 -0.000000 -46.669953 -105.623383 -0.000000 -35.232472 -104.162440 -0.000000 275331.550651 -4991827.822438 0.000000 275325.831910 -4991828.552909 0.000000 275337.269391 -4991827.091966 0.000000 -0.000149 0.000000 0.000000 0.000020 0.000000 0.000000
1553.450895 -4.585393 -0.000000 -0.000000 -0.000143 -0.000000 -0.000000 0.000021 -0.000000 -0.000000 5.763936 5.763936 -40.993434 -104.562301 -0.000000 -46.710953 -105.292334 -0.000000 -35.275916 -103.832268 -0.000000 275331.508429 -4991827.491826 0.000000 275325.790910 -4991828.221859 0.000000 275337.225947 -4991826.761794 0.000000 -0.000143 0.000000 0.000000 0.000021 0.000000 0.000000
1553.784191 -4.585439 -0.000000 -0.000000 -0.000136 -0.000000 -0.000000 0.000022 -0.000000 -0.000000 5.762675 5.762675 -41.035640 -104.231688 -0.000000 -46.751942 -104.961296 -0.000000 -35.319339 -103.502080 -0.000000 275331.466223 -4991827.161213 0.000000 275325.749921 -4991827.890821 0.000000 275337.182525 -4991826.431605 0.000000 -0.000136 0.000000 0.000000 0.000022 0.000000 0.000000
1554.117487 -4.585483 -0.000000 -0.000000 -0.000128 -0.000000 -0.000000 0.000023 -0.000000 -0.000000 5.761421 5.761421 -41.077831 -103.901073 -0.000000 -46.792921 -104.630271 -0.000000 -35.362742 -103.171875 -0.000000 275331.424032 -4991826.830598 0.000000 275325.708942 -4991827.559796 0.000000 275337.139122 -4991826.101400 0.000000 -0.000128 0.000000 0.000000 0.000023 0.000000 0.000000
1554.450783 -4.585524 -0.000000 -0.000000 -0.000120 -0.000000 -0.000000 0.000024 -0.000000 -0.000000 5.760175 5.760175 -41.120008 -103.570457 -0.000000 -46.833892 -104.299261 -0.000000 -35.406125 -102.841652 -0.000000 275331.381855 -4991826.499981 0.000000 275325.667972 -4991827.228786 0.000000 275337.095739 -4991825.771178 0.000000 -0.000120 0.000000 0.000000 0.000024 0.000000 0.000000
1554.784079 -4.585563 -0.000000 -0.000000 -0.000112 -0.000000 -0.000000 0.000025 -0.000000 -0.000000 5.758937 5.758937 -41.162172 -103.239838 -0.000000 -46.874855 -103.968265 -0.000000 -35.449489 -102.511411 -0.000000 275331.339692 -4991826.169363 0.000000 275325.627009 -4991826.897791 0.000000 275337.052375 -4991825.440937 0.000000 -0.000112 0.000000 0.000000 0.000025 0.000000 0.000000
1555.117375 -4.585599 -0.000000 -0.000000 -0.000103 -0.000000 -0.000000 0.000026 -0.000000 -0.000000 5.757707 5.757707 -41.204324 -102.909219 -0.000000 -46.915812 -103.637285 -0.000000 -35.492835 -102.181152 -0.000000 275331.297540 -4991825.838744 0.000000 275325.586052 -4991826.566812 0.000000 275337.009029 -4991825.110678 0.000000 -0.000103 0.000000 0.000000 0.000026 0.000000 0.000000
1555.450671 -4.585632 -0.000000 -0.000000 -0.000094 -0.000000 -0.000000 0.000027 -0.000000 -0.000000 5.756485 5.756485 -41.246464 -102.578597 -0.000000 -46.956765 -103.306322 -0.000000 -35.536163 -101.850873 -0.000000 275331.255400 -4991825.508123 0.000000 275325.545099 -4991826.235848 0.000000 275336.965701 -4991824.780399 0.000000 -0.000094 0.000000 0.000000 0.000027 0.000000 0.000000
1555.783967 -4.585661 -0.000000 -0.000000 -0.000085 -0.000000 -0.000000 0.000028 -0.000000 -0.000000 5.755273 5.755273 -41.288594 -102.247975 -0.000000 -46.997714 -102.975376 -0.000000 -35.579473 -101.520574 -0.000000 275331.213270 -4991825.177500 0.000000 275325.504149 -4991825.904901 0.000000 275336.922390 -4991824.450100 0.000000 -0.000085 0.000000 0.000000 0.000028 0.000000 0.000000
1556.117263 -4.585688 -0.000000 -0.000000 -0.000076 -0.000000 -0.000000 0.000028 -0.000000 -0.000000 5.754071 5.754071 -41.330714 -101.917351 -0.000000 -47.038661 -102.644447 -0.000000 -35.622767 -101.190255 -0.000000 275331.171149 -4991824.846877 0.000000 275325.463202 -4991825.573972 0.000000 275336.879096 -4991824.119781 0.000000 -0.000076 0.000000 0.000000 0.000028 0.000000 0.000000
1556.450559 -4.585712 -0.000000 -0.000000 -0.000066 -0.000000 -0.000000 0.000029 -0.000000 -0.000000 5.752879 5.752879 -41.372826 -101.586726 -0.000000 -47.079608 -102.313537 -0.000000 -35.666044 -100.859915 -0.000000 275331.129037 -4991824.516252 0.000000 275325.422255 -4991825.243062 0.000000 275336.835819 -4991823.789441 0.000000 -0.000066 0.000000 0.000000 0.000029 0.000000 0.000000
1556.783855 -4.585732 -0.000000 -0.000000 -0.000056 -0.000000 -0.000000 0.000029 -0.000000 -0.000000 5.751697 5.751697 -41.414931 -101.256100 -0.000000 -47.120555 -101.982645 -0.000000 -35.709306 -100.529556 -0.000000 275331.086932 -4991824.185626 0.000000 275325.381308 -4991824.912170 0.000000 275336.792557 -4991823.459082 0.000000 -0.000056 0.000000 0.000000 0.000029 0.000000 0.000000
